,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
0,Sat Sep 24 11:05:00 +0000 2022,1573629568136712192,Man United News,"Manchester United could have found their long term replacement for Christian Eriksen #mufc 
https://t.co/aoPF3aHCak",💻 𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸: https://t.co/rHu3ZrxBlJ      🎙𝗣𝗼𝗱𝗰𝗮𝘀𝘁: https://t.co/a22FvEytNQ,"Manchester, UK",1293823,352,273546,http://pbs.twimg.com/profile_images/1045658874773229570/krncu7XV_normal.jpg
1,Sat Sep 24 11:04:04 +0000 2022,1573629333603852288,$NDEV,Investor Sues Korean Crypto Exchange for Delaying Coin Transfer Before Luna Crash https://t.co/M1i5X2wOEN #daytrade… https://t.co/htL8xL5l8T,Health Plans that include cannabis for the med and rec user. $NDEV #CannabisHealthPlan,,6515,8620,112021,http://pbs.twimg.com/profile_images/1567182287216812040/JpBhdLe1_normal.jpg
2,Sat Sep 24 11:00:34 +0000 2022,1573628453387390977,Sport Tweets,“No one wants to see a player they’ve seen grow up go to Chelsea” – Ex-Arsenal defender opens up on being ‘upset’ w… https://t.co/vtThhRJvTt,"Sports tweets all day, every day 😍",United Kingdom,12876,12942,6060,http://pbs.twimg.com/profile_images/1462111069497868297/Lvj2zYuk_normal.jpg
3,Sat Sep 24 11:00:25 +0000 2022,1573628415504224259,ᴛᴇᴄʜ ɪɴᴊᴇᴋᴛɪᴏɴ 🖥 💉 🤖,"#Tech #NewsFlash 09/24
Android File Transfer Not Working? Try These Fixes - Tech News Today
https://t.co/S2EZyEcif7
#Technology #Bot #News","I tweet about Tech news, programmer jokes, quotes and cool stuff on APIs, Python, ReactJs, Linux along with useful tips and code samples for developers.",127.0.0.1,937,1,150427,http://pbs.twimg.com/profile_images/1260798654056710145/leIPdFXr_normal.jpg
4,Sat Sep 24 11:00:14 +0000 2022,1573628367827607554,LFCNews,Liverpool will 'continue to monitor' Â£50m-rated midfielder who has  hinted at transfer interest (Echo) https://t.co/iJX67cWILz,,,3384,33,230032,http://pbs.twimg.com/profile_images/57179285/liverpool_normal.jpg
5,Sat Sep 24 11:00:03 +0000 2022,1573628322445086720,Rajasthan Patrika,"27 साल में भी नहीं बन पाई शिक्षक तबादला नीति,शिक्षक कर रहे तबादले किए जाने की मांग https://t.co/Tnw5q2v9pv",The Official Rajasthan Patrika (राजस्थान पत्रिका)  Twitter Account. News with the Soul,"JLN Marg, Jaipur, Rajasthan",908771,0,216991,http://pbs.twimg.com/profile_images/1222581491433033728/cAJ27snS_normal.jpg
6,Sat Sep 24 11:00:02 +0000 2022,1573628318351360000,Liverpool.com,"Anfield may have just got first wonderkid glimpse as #LFC should copy Man City transfer 🔴✍️

https://t.co/7NpZxJBM4Q","Written, audio & video content for #LFC fans everywhere! 🔴✍🏼🎙️🌍

⭕ https://t.co/lo43QaNCNv 🗞️
⭕ https://t.co/NIeVBuSqnd 👍
⭕ https://t.co/B7RQBKd9To 🎥",Liverpool,20310,375,43967,http://pbs.twimg.com/profile_images/1133429755154444289/OpMNqlFP_normal.jpg
7,Sat Sep 24 11:00:02 +0000 2022,1573628316904435713,Chelsea FC News,"Sergio Ramos, Dani Alves, Ivan Rakitic. The list goes on as #Chelsea have good reason to look at their next Sportin… https://t.co/ueXun2Iqii","All the latest Chelsea news, rumours and opinion from @Football_LDN. Like us on Facebook for more: https://t.co/BMoCoDImls…","London, England",276509,770,153326,http://pbs.twimg.com/profile_images/1298603485823479809/yjHKQDPi_normal.jpg
8,Sat Sep 24 10:58:48 +0000 2022,1573628009172574208,apple orchard by beach house,"Ban mid-season transfer ""news""",,,165,133,59,http://pbs.twimg.com/profile_images/1573101801825570820/batwaG8g_normal.jpg
9,Sat Sep 24 10:57:36 +0000 2022,1573627704620056578,Leo Olive,Kastellio Vaughan Transfer To New Facility (Update) https://t.co/0QAmqitFKy,"Model & Founder 💓 I am a Founder of a NEWS site, where we provide latest news updates with my team. follow us to get every latest news.",United States,68,2,100571,http://pbs.twimg.com/profile_images/1572130719153156098/EjKlo5z8_normal.jpg
10,Sat Sep 24 10:57:32 +0000 2022,1573627689990344704,Rekib Uddin,Kastellio Vaughan Transfer To New Facility (Update) https://t.co/XBk8nFHBuV,"🛡️Entrepreneur.
👨‍💻Web developer.
🛍️Running 4 ecommerce website.
🎂®o¥al £nt®¥1️⃣7️⃣ jåñ.
🔖 Instagra➡️#rekib.insta
🏷️Linkedin➡️#rekib-uddin
🌐Check my web",India,994,44,97851,http://pbs.twimg.com/profile_images/1537146860523356160/00o2Om8I_normal.jpg
11,Sat Sep 24 10:57:18 +0000 2022,1573627631404187650,Kastoria,"message from another twitter (taken screenshots from there)

we are talking about a referendum that actually began… https://t.co/jyQlnFBeJm",with the great and terrible Comedo!,Caledonia,6,28,185,http://pbs.twimg.com/profile_images/1516887495413272577/Xm9TFU5D_normal.jpg
12,Sat Sep 24 10:56:06 +0000 2022,1573627329263312897,European Media News 24,"23 September, 2022 M1A2 SEP v3 Abrams. Photo credits: US Military
#Ukraine is urgently asking its allies to hand ov… https://t.co/i669qwdZ9P",Supporting European News with facts and links to content relevant to current events,London,30,180,1412,http://pbs.twimg.com/profile_images/1568683312394166283/1P5emmjn_normal.jpg
13,Sat Sep 24 10:55:04 +0000 2022,1573627071091572736,LFCMAGAZINE,[Media: Liverpool Echo] Liverpool will 'continue to monitor' £50m-rated midfielder who has hinted at transfer inter… https://t.co/3wY4WayfQ1,"Liverpool Football Club [Digital Edition] Mixing LFC news with YOUR information, opinion, tweets and discussion regarding Liverpool Football Club.",Liverpool,83880,71086,140235,http://pbs.twimg.com/profile_images/937729107579817985/dkHAhE8s_normal.jpg
14,Sat Sep 24 10:49:54 +0000 2022,1573625770223755267,Liverpool FC News,"🆕 Liverpool will 'continue to monitor' £50m-rated midfielder who has  hinted at transfer interest #LFC

https://t.co/OdXMrHS1hK","Liverpool FC news from the Liverpool ECHO. #LFC
Facebook - https://t.co/BJgwK08gjK
YouTube - https://t.co/R3PN4hgovs
News - https://t.co/wXcaxuC3bG",Liverpool,960387,646,461773,http://pbs.twimg.com/profile_images/1551488983363878913/ppKHk866_normal.jpg
15,Sat Sep 24 10:45:00 +0000 2022,1573624534690893825,Liverpool FC News,"Special talent who signed too late #LFC 

https://t.co/tzZYMjnwT3","Liverpool FC news from the Liverpool ECHO. #LFC
Facebook - https://t.co/BJgwK08gjK
YouTube - https://t.co/R3PN4hgovs
News - https://t.co/wXcaxuC3bG",Liverpool,960387,646,461773,http://pbs.twimg.com/profile_images/1551488983363878913/ppKHk866_normal.jpg
16,Sat Sep 24 10:38:52 +0000 2022,1573622992478904321,PSL News 🇿🇦 ⚽ ZA,"Orlando Pirates legend and ex-Kaizer Chief star still available to be signed

https://t.co/2kmBDGrKP5… https://t.co/DX4XO5is8s","The latest news, highlights and reviews from the South African Premier Soccer League and more...  
#psl #pslnews #pslnewsza #pslhighlights #safanews 🇿🇦 ⚽",South Africa,11432,8127,76384,http://pbs.twimg.com/profile_images/582574865003122689/p-z0PnaD_normal.png
17,Sat Sep 24 10:38:05 +0000 2022,1573622795975770112,EPL Seasons,Chelsea transfer news: Why Christian Pulisic wanted Juventus move https://t.co/GYs7cHIxmt,"Premier League, Champions League, World Football & Transfer News.",Worldwide,1599,29,1441,http://pbs.twimg.com/profile_images/1564385386528399361/MVObl6Qn_normal.jpg
18,Sat Sep 24 10:38:05 +0000 2022,1573622793014575107,Football Journal,📰Manchester United could be a 'possible destination' for Lazio midfielder Sergej Milinkovic-Savic in next summer's… https://t.co/IkZ0ANN7n0,Interested with football and statistics.,,19,36,12,http://pbs.twimg.com/profile_images/1572228262092312576/s-fLM72Z_normal.jpg
19,Sat Sep 24 10:37:14 +0000 2022,1573622582712172544,Liverpool Live,Allan transfer rumours emerge as Celtic boss shares personal Everton motivation https://t.co/QcjsjnC27F,"All the latest notable events, weather and sport from across Merseyside.","Liverpool, UK",124,102,20934,http://pbs.twimg.com/profile_images/1572255517220675587/-GldNYM2_normal.jpg
20,Sat Sep 24 10:36:41 +0000 2022,1573622441456304128,Sports Informer,Dan Ashworth may now have to rip up January transfer plans after big news emerges https://t.co/TKa2OZVAVy,Transfer news & gossip from the Premier League & beyond. Updates every 40 minutes.  Sports StartUp,"Reading, UK",171,97,208488,http://pbs.twimg.com/profile_images/1307557569418997763/2daCFXvp_normal.jpg
21,Sat Sep 24 10:35:00 +0000 2022,1573622018167083008,Liverpool FC News,"'That feeling got stronger' - Martin Skrtel lifts lid on Liverpool exit and makes Brendan Rodgers claim #LFC

https://t.co/rzi5BcHiTf","Liverpool FC news from the Liverpool ECHO. #LFC
Facebook - https://t.co/BJgwK08gjK
YouTube - https://t.co/R3PN4hgovs
News - https://t.co/wXcaxuC3bG",Liverpool,960387,646,461773,http://pbs.twimg.com/profile_images/1551488983363878913/ppKHk866_normal.jpg
22,Sat Sep 24 10:32:06 +0000 2022,1573621287741755393,ACCURATE REPORTS,"Accurate football feeds 
What we offer:

Latest updates and entertainment on football  on *WhatsApp Status*⚽

Lates… https://t.co/ySXM2jnpFi","The love for soccer  🌍🇬🇭
#Football #Transfersupdates 
# link to live matches
and many more ...
https://t.co/adbHdxzUP1","Accra, Ghana",531,350,3227,http://pbs.twimg.com/profile_images/1551642341890527232/C_kLPRpY_normal.jpg
23,Sat Sep 24 10:30:43 +0000 2022,1573620942105989120,Liverpool FC News,"Jurgen Klopp made error with Liverpool player as £5m transfer felt pushed out by Thiago #LFC

https://t.co/obHUO45rSV","Liverpool FC news from the Liverpool ECHO. #LFC
Facebook - https://t.co/BJgwK08gjK
YouTube - https://t.co/R3PN4hgovs
News - https://t.co/wXcaxuC3bG",Liverpool,960387,646,461773,http://pbs.twimg.com/profile_images/1551488983363878913/ppKHk866_normal.jpg
24,Sat Sep 24 10:30:36 +0000 2022,1573620911219032064,City Talks,Aston Villa played blinder on “anonymous” £2.75m dud who is failing in the 2nd tier – opinion… https://t.co/04v8imvsvc,We exist to facilitate the exchange of constructive ideas and to engage one another to promote the wellbeing of us all.,Nakuru Kenya,9395,10174,33415,http://pbs.twimg.com/profile_images/1484958973245763585/QiLv9aFS_normal.jpg
25,Sat Sep 24 10:30:31 +0000 2022,1573620891983888384,Sandip Sen,"Fine, about power transfer, but is the coup real or a fake news ??? https://t.co/i36B4PPYP7","Author - Bloomsbury, Rupa & Vitasta, Journalist - @IE@ET  @HBL@HT@ TOI@DNA & think tanks. TV Commentator @ LSTV @RSTV @CNN TV18 Eco &Env https://t.co/GVTW9IyxEW","Noida, New Delhi NCR",905,316,12499,http://pbs.twimg.com/profile_images/701992259/crouching_tiger_normal.jpg
26,Sat Sep 24 10:30:00 +0000 2022,1573620762077962240,Liverpool.com,"#LFC must put aside Jude Bellingham ‘caveat’ as truly unique transfer opportunity emerges 🔴✍️

https://t.co/eTK2uPYbfB","Written, audio & video content for #LFC fans everywhere! 🔴✍🏼🎙️🌍

⭕ https://t.co/lo43QaNCNv 🗞️
⭕ https://t.co/NIeVBuSqnd 👍
⭕ https://t.co/B7RQBKd9To 🎥",Liverpool,20310,375,43967,http://pbs.twimg.com/profile_images/1133429755154444289/OpMNqlFP_normal.jpg
27,Sat Sep 24 10:30:00 +0000 2022,1573620760383574017,Saints Live,"Ralph Hasenhuttl's decision to let Yan Valery leave Southampton ""not easy"" 👇

#SaintsFC 

https://t.co/LhV7vH8B37",All the latest Southampton FC news... ️⚽️,"St. Mary's, Southampton.",3879,243,17464,http://pbs.twimg.com/profile_images/1268200530150645762/VemIMjaA_normal.jpg
28,Sat Sep 24 10:29:19 +0000 2022,1573620588597452800,Arsenalnewsasit,https://t.co/hesC3EfMFU,Latest Arsenal News transfer News gossip from various media sources around the world . #AFC/ #GoonerFamily,,34034,25999,184203,http://pbs.twimg.com/profile_images/1528423600893702145/WtqKtRfa_normal.jpg
29,Sat Sep 24 10:29:07 +0000 2022,1573620539549155328,АО «САГА Технологии»,"Maxi, a remittance company, recently partnered with Pin4 to deliver money transfer services. Pin4 will allow users… https://t.co/WaDEyH2t16","Ведущий российский поставщик устройств самообслуживания и программно-аппаратных решений в области платежных систем, процессинга и систем глобального доступа.","Москва, Россия",470,3,6971,http://pbs.twimg.com/profile_images/778194111115456512/FJ7uwBUy_normal.jpg
30,Sat Sep 24 10:28:36 +0000 2022,1573620407118467072,Mint,"Naidu recalled the time the vision of opening millions of bank accounts appeared unattainable, “Under the able lead… https://t.co/SJh1yPStSE","Breaking news and analyses of Indian and world business, economy and politics from Mint.",India,2068249,70,427458,http://pbs.twimg.com/profile_images/1303221636745760768/jhoXTzaw_normal.jpg
31,Sat Sep 24 10:28:17 +0000 2022,1573620327430688770,Everton FC News,"Jordan Pickford has 'clubs closely monitoring his situation', according to reports.

Read the latest Everton rumour… https://t.co/QaY1ADPRa7","Everton FC news from the Liverpool Echo. Also on Facebook at https://t.co/LYjO9dPWj2…
EFC content on YouTube https://t.co/rG7lBmQyVR",Liverpool,73566,2025,218676,http://pbs.twimg.com/profile_images/1551491630502477832/I9WTfCAb_normal.jpg
32,Sat Sep 24 10:27:03 +0000 2022,1573620018700587013,Luis G,https://t.co/wlQ5meR12j,I ❤️⚽️,"St Petersburg, FL",253,783,14218,http://pbs.twimg.com/profile_images/1024250326684246016/W3QH-UZz_normal.jpg
33,Sat Sep 24 10:23:37 +0000 2022,1573619155596623872,Football Transfers,"⚔️ Arsenal have a fight on their hands for the 'Ukrainian Neymar'

https://t.co/3rv61pxcN7","Football.
Transfers.

What more could you want?",,18907,106,4625,http://pbs.twimg.com/profile_images/1317079372952670208/iDNgMTJs_normal.jpg
34,Sat Sep 24 10:23:13 +0000 2022,1573619053310132227,Emeka85,@alonika @Billys_tech_hub @voicesasthought @MFadesola @ChineduAdigwe @FRANKIDx @ASUU_NEWS Lol...when it was private… https://t.co/ffkKbABHGW,I am simple and easy going,Nigeria,39,213,293,http://pbs.twimg.com/profile_images/1393933309357527041/fBPVyBGg_normal.jpg
35,Sat Sep 24 10:21:07 +0000 2022,1573618523821248515,European Media News 24,"23 September, 2022 Leopard 2 tank. Photo from open sources
The German parliament failed to support the proposal of… https://t.co/1RKm1hInKk",Supporting European News with facts and links to content relevant to current events,London,30,180,1412,http://pbs.twimg.com/profile_images/1568683312394166283/1P5emmjn_normal.jpg
36,Sat Sep 24 10:17:34 +0000 2022,1573617632942739462,#KTBFFH,Richarlison admits Arsenal contact and Chelsea transfer offer amid Antonio Conte Tottenham choice: https://t.co/VxMzyBOlr6,Available on Android (https://t.co/DFNVJmJVmv) and iOS (https://t.co/M3b3Y84pqU),Stamford Bridge,796,279,99849,http://pbs.twimg.com/profile_images/1154007934608773121/7IKYqLiZ_normal.png
37,Sat Sep 24 10:17:34 +0000 2022,1573617632913379329,WHU News,L'Equipe: Angry Mbappe was promised West Ham star as Neymar replacement: https://t.co/7n2I9YipwN,"iOS: https://t.co/ciiElWoxAl
Android: https://t.co/xFBj8Q567J",Boleyn Ground,353,111,132938,http://pbs.twimg.com/profile_images/1554560930465386496/7IdpyyjJ_normal.jpg
38,Sat Sep 24 10:17:34 +0000 2022,1573617632850452482,Spurs News,Paratici eyes Spurs move for 'very interesting' new target called 'the next big thing' - report: https://t.co/ntBCgzNEvD,"Spurs News Mobile App - iOS: https://t.co/nyMQxh4EYD
& Android : https://t.co/Rfa6U9TreZ #COYS",,840,414,127965,http://pbs.twimg.com/profile_images/1027893673365827584/5v96cy5e_normal.jpg
39,Sat Sep 24 10:17:34 +0000 2022,1573617632837787648,MUFC News,Antonio Valencia urges Manchester United to sign Brighton star who was 'born to be great': https://t.co/RWwIy3tRsK,App now on iOS - https://t.co/iRAN5DcKR2,Old Trafford,2057,325,150964,http://pbs.twimg.com/profile_images/549882258513883139/MOcgnq28_normal.png
40,Sat Sep 24 10:17:34 +0000 2022,1573617632825180161,Arsenal News,Richarlison admits Arsenal contact and Chelsea transfer offer amid Antonio Conte Tottenham choice: https://t.co/SbZ8vpXhdQ,Arsenal News App for IPhone and IPad (https://t.co/KAk6MGJztx),,2661,211,113400,http://pbs.twimg.com/profile_images/2729654851/f6c8defaf8dea8a30b0f3a877bc79153_normal.png
41,Sat Sep 24 10:17:34 +0000 2022,1573617632816861184,Aston Villa News,Aston Villa can resurrect 'incredible' transfers for two players Steven Gerrard knows all about: https://t.co/0cuzqjH89U,"iOS: https://t.co/qDuDfZkuRE
Android: https://t.co/T2mUHjSSUM",,274,171,24184,http://pbs.twimg.com/profile_images/900376289294651392/9saUnRP2_normal.jpg
42,Sat Sep 24 10:15:07 +0000 2022,1573617016367419393,BBC Sports,Brighton news: Steve Bruce makes Seagulls transfer admission https://t.co/kSpcthuRKz,Football live scores page on https://t.co/w15iG6WsyM offers all the latest football results Flash Score Live,,0,23,70,http://pbs.twimg.com/profile_images/1573294428055273472/M6N4TOWF_normal.jpg
43,Sat Sep 24 10:15:06 +0000 2022,1573617009702670339,Goal Live,Brighton news: Steve Bruce makes Seagulls transfer admission https://t.co/TMLhBg7XbF,Football live scores page on https://t.co/FHpuUlJQow offers all the latest football results Flash Score Live,,4,58,1652,http://pbs.twimg.com/profile_images/1565660470979317760/LzaRW57O_normal.jpg
44,Sat Sep 24 10:15:00 +0000 2022,1573616985455443968,FLASH SCORE LIVE,Brighton news: Steve Bruce makes Seagulls transfer admission https://t.co/Ice0I1aGct,"Football live scores page on https://t.co/yXutqdLLF9 offers all the latest football results Flash Score Live
#sports #football",,3,32,1852,http://pbs.twimg.com/profile_images/1564585836842291200/rjpnJlXU_normal.jpg
45,Sat Sep 24 10:15:00 +0000 2022,1573616984935354374,Liverpool.com,"Pep Lijnders should get transfer reunion for Roberto Firmino heir who gave #LFC 'headaches'

@Dave_Comerford 🔴✍️

https://t.co/VwtzOipbO2","Written, audio & video content for #LFC fans everywhere! 🔴✍🏼🎙️🌍

⭕ https://t.co/lo43QaNCNv 🗞️
⭕ https://t.co/NIeVBuSqnd 👍
⭕ https://t.co/B7RQBKd9To 🎥",Liverpool,20310,375,43967,http://pbs.twimg.com/profile_images/1133429755154444289/OpMNqlFP_normal.jpg
46,Sat Sep 24 10:13:10 +0000 2022,1573616523549478912,akshy,Staff advisor adakam 5 professors gec Kozhikodilek transfer Aya news kettu sad ayi irikuvayirunnu,,,18,178,70,http://pbs.twimg.com/profile_images/1561196009254158336/wjXYp5pI_normal.jpg
47,Sat Sep 24 10:09:07 +0000 2022,1573615503427371009,My Greatest 11,@one4messiah @SkySportsPL @premierleague @TMuk_news @KevinDeBruyne @JackGrealish @paulpogba @HarryMaguire93… https://t.co/vxDO8scJCw,Line Up + Art = Me https://t.co/6Q7Wwc8li9,Turn On Notifications ,31400,1238,28124,http://pbs.twimg.com/profile_images/1412135743888232451/vbQ5f8rH_normal.jpg
48,Sat Sep 24 10:08:48 +0000 2022,1573615426453442560,Jamawat,"શિક્ષકોની માગને કોંગ્રેસના ધારાસભ્યોએ આપી હવા
https://t.co/bA1VlSey5N",ગુજરાતમાં બોલાવીશું jamawat,,7031,3,872,http://pbs.twimg.com/profile_images/1554815365133131776/b-PnF0dc_normal.png
49,Sat Sep 24 10:08:47 +0000 2022,1573615421210640387,FIFAUTeam,"Good news! 
As you know, we are currently limited to listing up to 30 items on the FUT Transfer Market. However, EA… https://t.co/tCAtNIENUW","Official Twitter Account of FIFA U Team Website.
200 million visitors looking for the best #FIFA23 news, tips and guides.",Worldwide,109990,839,48852,http://pbs.twimg.com/profile_images/1530542337742495745/ZLmb9q36_normal.jpg
50,Sat Sep 24 10:05:04 +0000 2022,1573614486791098369,Mr Steve Shelby,https://t.co/9Jq6lMkep0 Arsenal send scouts to watch next Luka Modric for second time as £44m star impresses… https://t.co/owpWYDdiao,"Designer, Lover of #TV #Football #Boxing #Oasis #Ofah #PeakyBlinders, share a lot of Global #News & stuff on the #RoyalFamily .. @DesignonPrint @BoxingInclusive","England, United Kingdom",1847,4778,224820,http://pbs.twimg.com/profile_images/1573341610624122882/lP2pGD5L_normal.jpg
51,Sat Sep 24 10:05:04 +0000 2022,1573614485805617152,LAURA VALENCIA,DeSantis to face trial for suspension of prosecutor who defied abortion ban law https://t.co/Xrg3ehMJia via @Yahoo… https://t.co/8FVRL7wtXn,"Very outgoing, happy, energetic, hard worker, smart, great personality, beautiful, friendly, compassion, fair, honest, and healthy.",,1,16,380,http://pbs.twimg.com/profile_images/1509205973088407553/QLfnuwO7_normal.png
52,Sat Sep 24 10:04:38 +0000 2022,1573614377940434945,sports updates and Immigration news,Jordi Cruyff says Erik ten Hag can take Manchester United back to the top – Man United News And Transfer News https://t.co/bvNfXP1qad,welcome to the sports news world and all round immigration updates,,156,649,1854,http://pbs.twimg.com/profile_images/1564707102349729792/07PtQYWl_normal.jpg
53,Sat Sep 24 10:04:14 +0000 2022,1573614277700861952,Mr Steve Shelby,https://t.co/9Jq6lMkep0 Arsenal handed transfer boost as Mudryk reveals Premier League dream and wants to develo…… https://t.co/gLU9ucegDz,"Designer, Lover of #TV #Football #Boxing #Oasis #Ofah #PeakyBlinders, share a lot of Global #News & stuff on the #RoyalFamily .. @DesignonPrint @BoxingInclusive","England, United Kingdom",1847,4778,224820,http://pbs.twimg.com/profile_images/1573341610624122882/lP2pGD5L_normal.jpg
54,Sat Sep 24 10:04:00 +0000 2022,1573614216988106754,Man United News,'Struggling for a negative' — Inside Manchester United's transfer for Martin Dubravka and his intensity in training… https://t.co/YKwvtxv4yU,💻 𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸: https://t.co/rHu3ZrxBlJ      🎙𝗣𝗼𝗱𝗰𝗮𝘀𝘁: https://t.co/a22FvEytNQ,"Manchester, UK",1293823,352,273546,http://pbs.twimg.com/profile_images/1045658874773229570/krncu7XV_normal.jpg
55,Sat Sep 24 10:03:00 +0000 2022,1573613965300506625,Mirror Football,"🔴 United's transfer task could become even harder...
https://t.co/Pl6PewrerQ","Catch all of the constantly happening football here. It's all here and it's all football, always. https://t.co/lzr5nqU3iJ","London, UK",738162,927,593717,http://pbs.twimg.com/profile_images/1420402483285970946/qSrAAm3i_normal.png
56,Sat Sep 24 10:02:14 +0000 2022,1573613773969313793,Transfermarkt.co.in,"Free Transfer 

Chennaiyin sign free agent Prasanth Karuthadathkuni - Pens a year deal! 🤝

#LetsFootball… https://t.co/LNEavff70e",Football website with focus on transfers & market values!,,18665,192,3071,http://pbs.twimg.com/profile_images/1559153976854994944/X1EwZwtM_normal.jpg
57,Sat Sep 24 10:01:05 +0000 2022,1573613482288685056,CoinsCapture,"News: Helium Community Drops Its Own Blockchain on Solana.

Reportedly, members of the Helium community have decide… https://t.co/bQn3UAcwWP","https://t.co/tYat17GTMx is the best, real-time, high-quality crypto-currency market data provider by listing 2000+ cryptocurrency globally.",,1880,1549,9871,http://pbs.twimg.com/profile_images/1090554738184257536/cuoTaITl_normal.jpg
58,Sat Sep 24 10:00:38 +0000 2022,1573613368820355072,City Talks,"Signed for £9.5m, now worth £26.2m: Lage hit the jackpot on ""creative"" Wolves talent – opinion… https://t.co/7fDBnCLLr3",We exist to facilitate the exchange of constructive ideas and to engage one another to promote the wellbeing of us all.,Nakuru Kenya,9395,10174,33415,http://pbs.twimg.com/profile_images/1484958973245763585/QiLv9aFS_normal.jpg
59,Sat Sep 24 10:00:18 +0000 2022,1573613286653845504,LFCNews,Liverpool to battle Chelsea for Â£23m wonderkid as Real Madrid close in on FSG transfer âtargetâ (… https://t.co/nmrR4RXYvG,,,3384,33,230032,http://pbs.twimg.com/profile_images/57179285/liverpool_normal.jpg
60,Sat Sep 24 10:00:05 +0000 2022,1573613233931427841,VoetbalNieuws,"TU: Anderlecht volgt verdediger, grote Messi-wending #Transfer #Mercato https://t.co/etOBHD6860 https://t.co/sEUqLYuHKQ","24/7 Het laatste voetbalnieuws uit binnen- en buitenland! De grootste voetbal community van Vlaanderen, met +150,000 bezoekers per dag!",,9771,757,271805,http://pbs.twimg.com/profile_images/931412876576870400/yj3kZDG8_normal.jpg
61,Sat Sep 24 10:00:01 +0000 2022,1573613213337329664,Liverpool.com,"#LFC should secure transfer as FSG ‘willing’ to meet ex Arsenal midfielder contract demand

@JamesMartin013 🔴✍️

https://t.co/8nCGxhMrQi","Written, audio & video content for #LFC fans everywhere! 🔴✍🏼🎙️🌍

⭕ https://t.co/lo43QaNCNv 🗞️
⭕ https://t.co/NIeVBuSqnd 👍
⭕ https://t.co/B7RQBKd9To 🎥",Liverpool,20310,375,43967,http://pbs.twimg.com/profile_images/1133429755154444289/OpMNqlFP_normal.jpg
62,Sat Sep 24 09:58:26 +0000 2022,1573612816824762371,LONDONENDZNEWS,Arsenal send scouts to watch next Luka Modric for second time as £44m star impresses https://t.co/rgp5wPYtAs,"London;    Crime, News & Sport.
 We make no claims of ownership of content, and operate on a fair use policy.     No endorsements are given or implied.",London,316,1957,18464,http://pbs.twimg.com/profile_images/1479186032885182471/AYlWkaCD_normal.png
63,Sat Sep 24 09:57:45 +0000 2022,1573612644023640064,Steve Murphy,@UtdKeza @longlivebayor @moveonjob @CFC_Janty https://t.co/nRYSmy3UjA,"Gooner, Gamer, Geek - lover of life and people in my world","Gillingham, England",165,493,4200,http://pbs.twimg.com/profile_images/1411818397705310210/LtEjMcXk_normal.jpg
64,Sat Sep 24 09:56:44 +0000 2022,1573612387466354690,Worsbrough Bridge AFC,"Signing news ✍️

We are delighted to welcome Silas Vallodolid-Collins to the club after his transfer from @GooleAFC… https://t.co/zPK4ekYVoi","A warm welcome awaits you at The Pinto Property Stadium, Park Road, Barnsley, S70 5LJ. Our NCEL 1st team, U21s & U19s play here come & support your local club.","Worsbrough Bridge, Barnsley.",6081,2257,9349,http://pbs.twimg.com/profile_images/1080796552107606016/9yQJudlh_normal.jpg
65,Sat Sep 24 09:56:01 +0000 2022,1573612210013802496,Everton News 365,"Latest news from Liverpool Echo 

Allan transfer rumours emerge as Celtic boss shares personal Everton motivation… https://t.co/yeYJof1y5o","Managed by @Dan_EFC1878 | Get all the latest Everton news from our brand new app, available FREE on iOS and Android. https://t.co/DxBvc4xBvq","Goodison Park, Liverpool",1518,3505,23349,http://pbs.twimg.com/profile_images/1423597268851204097/eGPL4l1m_normal.png
66,Sat Sep 24 09:56:00 +0000 2022,1573612203244081153,Chelsea FC News,"Could we be about to see a #Chelsea midfield of Rice-Bellingham-Mount?

https://t.co/DWrGVNszrh

#CFC","All the latest Chelsea news, rumours and opinion from @Football_LDN. Like us on Facebook for more: https://t.co/BMoCoDImls…","London, England",276509,770,153326,http://pbs.twimg.com/profile_images/1298603485823479809/yjHKQDPi_normal.jpg
67,Sat Sep 24 09:54:44 +0000 2022,1573611883990781953,Chelsea Perspective ✨✨,Chelsea Transfer News: Chelsea Is Home For Eden Hazard | Chalobah To Join Mourinho At AS Roma? https://t.co/rtOXg9OFgP,Chelsea Perspective is a dedicated Chelsea FC fans’ YouTube channel | Please check out and subscribe to our YouTube channel: https://t.co/8YJZEWhNTa,United States,2131,1839,4286,http://pbs.twimg.com/profile_images/1376305903599636481/yKLnctgw_normal.jpg
68,Sat Sep 24 09:53:02 +0000 2022,1573611459208269828,VCP Soccer,"Dan Ashworth may now have to rip up January transfer plans after big news emerges
https://t.co/xKJgDJmYLg","VCP Soccer is a curated soccer (football) website that pulls in articles, photos, and videos from sites around the globe.",,733,1829,17508,http://pbs.twimg.com/profile_images/1513318008051179521/9n5QFJbW_normal.jpg
