,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
33,Fri Sep 23 10:16:11 +0000 2022,1573254897805426689,Sports Informer,Player in ‘bizarre’ situation – Has been holding Wolves and Fulham off ahead of imminent transfer https://t.co/xuhXEPXeeZ,Transfer news & gossip from the Premier League & beyond. Updates every 40 minutes.  Sports StartUp,"Reading, UK",171,97,208457,http://pbs.twimg.com/profile_images/1307557569418997763/2daCFXvp_normal.jpg
34,Fri Sep 23 07:17:35 +0000 2022,1573209949450260482,MCFC News,Man City could finally sign player Pep Guardiola has already praised for nothing in the summer: https://t.co/WZedL9Y2wH,MCFC News now available on iOS! - https://t.co/ks2zdDiivS,Etihad Stadium,811,120,102017,http://pbs.twimg.com/profile_images/557106316397641729/n1BG-yD__normal.png
35,Fri Sep 23 07:07:01 +0000 2022,1573207288499798018,Man City Fans,Man City could finally sign player Pep Guardiola has already praised for nothing in the summer #MCFC #ManCity… https://t.co/X8SKqThcpR,Man City FC Fan Page. NOT linked to Official Club #Aguero #CTWD #WeAreCity #ComeOnCity #CTID #BlueMoon #MCFC #ManCity #ManchesterCity,,19491,3255,134215,http://pbs.twimg.com/profile_images/920838015810879488/VL707ZkS_normal.jpg
36,Fri Sep 23 06:06:03 +0000 2022,1573191949372252161,Mr Steve Shelby,https://t.co/9Jq6lMkep0 Man City could finally sign player Pep Guardiola has already praised for nothing in the …… https://t.co/105myPAAXL,"Designer, Lover of #TV #Football #Boxing #Oasis #Ofah #PeakyBlinders, share a lot of Global #News & stuff on the #RoyalFamily .. @DesignonPrint @BoxingInclusive","England, United Kingdom",1846,4778,224767,http://pbs.twimg.com/profile_images/1573341610624122882/lP2pGD5L_normal.jpg
37,Fri Sep 23 06:01:00 +0000 2022,1573190675935338496,Manchester City News,"Man City could finally sign player Pep Guardiola has already praised for nothing in the summer

#MCFC 

https://t.co/EwoMVd2VsW","Manchester City news from the Manchester Evening News, we're on Facebook at https://t.co/RKPCu4ud6G

Subscribe to our FREE newsletter for daily Man City news 👇","Manchester, UK",313825,356,171201,http://pbs.twimg.com/profile_images/1045658608090927104/jYyX-ySz_normal.jpg
38,Fri Sep 23 05:20:00 +0000 2022,1573180358182379520,The Chronicle,Football finance expert @KieranMaguire has explained how a proposed cap on transfer spending and player wages could… https://t.co/zSMhNjIcxK,𝗡𝗲𝘄𝗰𝗮𝘀𝘁𝗹𝗲 𝗨𝗻𝗶𝘁𝗲𝗱 ⚫⚪ News | Live Updates | Opinion | Matches | Transfers | Takeover | Rumours | Podcast: https://t.co/r0ijJHj5Ew,Newcastle upon Tyne,143584,274,178418,http://pbs.twimg.com/profile_images/1567944157913563138/RWEqjlBM_normal.jpg
39,Fri Sep 23 05:10:00 +0000 2022,1573177841113391107,Gazette Boro,"Returning from Greece with just 12 months left on his Boro contract, no one, not even Akpom himself, expected him t… https://t.co/wDVE4VDMsm",A bit of fun thrown in with the best news and comment on Middlesbrough FC from The Gazette. RTs don't represent endorsement. #borolive #utb,Middlesbrough,49618,1162,74348,http://pbs.twimg.com/profile_images/1061921333930528768/ZfQ_6bw7_normal.jpg
40,Fri Sep 23 01:44:37 +0000 2022,1573126155267604480,Dawg Hoops Train,CJ Donaldson from West VA.. Remember that name in the Transfer Portal. Goodness gracious does he have elite vision… https://t.co/oQ4WdDIwwZ,#Allaboard #Godawgs,,159,69,297,http://pbs.twimg.com/profile_images/1394694268846055429/KhEsz_oa_normal.jpg
41,Thu Sep 22 20:50:51 +0000 2022,1573052225806827521,Jonny Ross 🔰,Manchester United News Roundup: Ronaldo not planning to retire after World Cup; former player backs Red Devils to s… https://t.co/8TN2kxdpNz,United fan for 39 years | Affiliate at @90min_Football & @Sportskeeda | Astrophotography #GlazersOut | https://t.co/E7n11TVXOr,Northern Ireland ,1907,640,87087,http://pbs.twimg.com/profile_images/1572957026166120450/jcb3AT5-_normal.jpg
42,Thu Sep 22 20:47:07 +0000 2022,1573051287717003281,Colin Keicher,@Football__Tweet Some player on champ manager! Free transfer… 👌🏼,it's a jungle out there. snapchat - w33kex,costa del cowden,378,871,10838,http://pbs.twimg.com/profile_images/1453118646541520898/_vDH0oqU_normal.jpg
43,Thu Sep 22 20:44:30 +0000 2022,1573050627747450881,Recite Social,@OptaJose Your tweet was quoted in an article by Sportskeeda https://t.co/y8uLHBiIew,I am a bot that lets you know when your tweets are quoted in news articles. Follow to get articles in your timeline that quoted accounts you follow.,,23330,0,2100599,http://pbs.twimg.com/profile_images/912843066007986176/rtVKCTiv_normal.jpg
44,Thu Sep 22 20:44:28 +0000 2022,1573050618624737281,Recite Social,@ESPNFC Your tweet was quoted in an article by Sportskeeda https://t.co/y8uLHBiIew,I am a bot that lets you know when your tweets are quoted in news articles. Follow to get articles in your timeline that quoted accounts you follow.,,23330,0,2100599,http://pbs.twimg.com/profile_images/912843066007986176/rtVKCTiv_normal.jpg
45,Thu Sep 22 20:37:07 +0000 2022,1573048770539171842,Cunning Foxes Sports,Manchester United Transfer News Roundup: Cristiano Ronaldo not planning to retire after World Cup; former player ba… https://t.co/iH9f9PIFcR,"Brought to you by @cunningfoxes

We are the #TheFoxPack and we own #TheFoxBank

We bring you upto date on all things in the sport world!",Metaverse,2521,4995,44685,http://pbs.twimg.com/profile_images/1514146316963696642/68YV3r-T_normal.jpg
46,Thu Sep 22 19:26:14 +0000 2022,1573030932021448705,Isaiah Kurtis Pilkington,Me: do you actually give a damn about me and my family who has cancer and stuff or whatever like do you actually gi… https://t.co/IhraLz0lj8,"ESPN & NCAA Wittenberg Univ 👉🏈

I'm leaving a legacy 🎶💿📀x2

Tanesha I'll pay FULL CHILD SUPPORT💸 regardless, Im rich. 👍 I'll pay if you stay or not.",Naples,244,894,25918,http://pbs.twimg.com/profile_images/1489325254686257156/bJROJ772_normal.jpg
47,Thu Sep 22 19:00:09 +0000 2022,1573024368523083776,TideSports.com,"Braylen Ingraham is entering the transfer portal. He's the first Alabama football player to do so in this cycle. 
  https://t.co/NkRBHQSDeP",https://t.co/gJlKolzl84 is your source for Alabama football and recruiting news. Powered by The @tuscaloosanews. Instagram: @tidesports,"Tuscaloosa, Ala.",29610,419,23123,http://pbs.twimg.com/profile_images/451380211209482240/kKRCRhkI_normal.jpeg
48,Thu Sep 22 19:00:06 +0000 2022,1573024357622095872,Sportskeeda Football,Paris Saint-Germain (PSG) appointed Christophe Galtier as their new manager this summer after parting ways with Mau… https://t.co/lK36GANaaG,Sportskeeda - For the hardcore sports fan. Follow us for all the latest football updates!,,12319,147,25344,http://pbs.twimg.com/profile_images/1481911869606866949/Cz4Iy774_normal.jpg
49,Thu Sep 22 18:30:33 +0000 2022,1573016919279828992,Sportskeeda Football,Manchester United have enjoyed a mixed start to life under Erik ten Hag. The Dutch manager took charge this summer… https://t.co/l5YCFnQDnt,Sportskeeda - For the hardcore sports fan. Follow us for all the latest football updates!,,12319,147,25344,http://pbs.twimg.com/profile_images/1481911869606866949/Cz4Iy774_normal.jpg
50,Thu Sep 22 18:19:26 +0000 2022,1573014120286547969,Nick Kelly,More here on the first Alabama football player to enter the portal in this cycle. He was not on the roster as of Ju… https://t.co/agDIeDqFvx,Alabama reporter @TuscaloosaNews / @USAToday. AP voter. Mizzou grad. Minnesotan. O-line enthusiast. Matthew 19:26. 📧: nkelly@gannett.com,"Tuscaloosa, Ala.",6227,998,24435,http://pbs.twimg.com/profile_images/1407118131873656832/6IB7wu1W_normal.jpg
51,Thu Sep 22 18:05:26 +0000 2022,1573010600514719745,Yxxzy.eth,"@BloomCapital_ Nice I’m holding sãopaulofc.eth

They recently completed a transfer for a football player worth $8m… https://t.co/L2JtHtGbcY",,,1352,2317,1670,http://pbs.twimg.com/profile_images/1524983795786649606/h5gcPvDm_normal.jpg
52,Thu Sep 22 17:48:00 +0000 2022,1573006210172952579,Mathabatha,@CapeTownCityFC LYLE LAKAY jou lekker ding. We are going to miss you as Masandawana. This transfer still makes no f… https://t.co/k89TeMnr2K,Consistency is the only currency that matters. I am not shaken by pessimism. Love Yours.,Burgersfort,388,906,3947,http://pbs.twimg.com/profile_images/1505658895938764802/x2tSO79d_normal.jpg
53,Thu Sep 22 16:55:51 +0000 2022,1572993087600730112,LCFC Live,"""He has enormous qualities as a player of the highest level.""

#LCFC
https://t.co/Iu5abdUPwG","Leicester City news, views and transfer rumours brought to you by Leicestershire Live. Sign up for our newsletter below:",Leicester,22141,271,69102,http://pbs.twimg.com/profile_images/1560211871818518528/zarz7fa0_normal.jpg
54,Thu Sep 22 16:55:50 +0000 2022,1572993082311802883,Hov's Private Banker🇿🇼,"I don't get why football fans trip over debt, transfer amounts and player wages. It ain't your money 💀 https://t.co/x1tuzZW8mH",A Ndebele Man With Some Power and Vibes,United Kingdom,486,466,5862,http://pbs.twimg.com/profile_images/1379941113939820545/hNy5PCJ2_normal.jpg
55,Thu Sep 22 15:54:49 +0000 2022,1572977727803887616,BuckeyeXtra.com,"Meet Buckeyes linebacker and special teams player Chip Trayanum, the Akron Hoban graduate and Arizona State transfe… https://t.co/bZQNNZHkcr",http://t.co/6K7o3veC0h is the online home for The Columbus Dispatch's coverage of Ohio State athletics.,"Columbus, Ohio",6440,99,17768,http://pbs.twimg.com/profile_images/821055751661776897/n6cFcmuy_normal.jpg
56,Thu Sep 22 15:43:36 +0000 2022,1572974903435096066,Recite Social,@Udinese_1896 Your tweet was quoted in an article by Sportskeeda https://t.co/xUOJPBTgY8,I am a bot that lets you know when your tweets are quoted in news articles. Follow to get articles in your timeline that quoted accounts you follow.,,23330,0,2100599,http://pbs.twimg.com/profile_images/912843066007986176/rtVKCTiv_normal.jpg
57,Thu Sep 22 14:21:20 +0000 2022,1572954202233765888,Cunning Foxes Sports,Serie A club react with cheeky comment after their player extends transfer offer to Cristiano Ronaldo on Instagram… https://t.co/2BfGbm8dZa,"Brought to you by @cunningfoxes

We are the #TheFoxPack and we own #TheFoxBank

We bring you upto date on all things in the sport world!",Metaverse,2521,4995,44685,http://pbs.twimg.com/profile_images/1514146316963696642/68YV3r-T_normal.jpg
58,Thu Sep 22 13:35:06 +0000 2022,1572942565497774082,SPORTbible News,"🔔 | Blow for Liverpool as Real Madrid ""set their sites"" on player Jurgen Klopp has sent scouts to watch https://t.co/5Zuk9jk0PU",,,208430,3,7596,http://pbs.twimg.com/profile_images/1535154931329552385/UvYrNpoH_normal.jpg
59,Thu Sep 22 13:30:35 +0000 2022,1572941429600813056,Sportskeeda Football,Udinese have responded to their goalkeeper Marco Silvestri asking Manchester United striker Cristiano Ronaldo to jo… https://t.co/2poutdCraw,Sportskeeda - For the hardcore sports fan. Follow us for all the latest football updates!,,12319,147,25344,http://pbs.twimg.com/profile_images/1481911869606866949/Cz4Iy774_normal.jpg
60,Thu Sep 22 13:30:05 +0000 2022,1572941306556731394,Miles Starforth,"Elliot Anderson, labelled 'quiet' around the first-team squad by Eddie Howe, has let his feet do his talking this s… https://t.co/FxbOlU5JL7","Reporter covering Newcastle United for @shieldsgazette, @SunderlandEcho & @NationalWorld | Also @MouthofTynePod | These are my own views | DMs open | #NUFC",Newcastle upon Tyne,22635,1729,37017,http://pbs.twimg.com/profile_images/378800000579876451/d77d381463910addb18586ee5822f10d_normal.jpeg
61,Thu Sep 22 13:20:00 +0000 2022,1572938765907238913,The Chronicle,"Amid all the transfer activity, Alex Murphy was the first player to sign for Newcastle this summer | #NUFC
https://t.co/zSH4LLoPhB",𝗡𝗲𝘄𝗰𝗮𝘀𝘁𝗹𝗲 𝗨𝗻𝗶𝘁𝗲𝗱 ⚫⚪ News | Live Updates | Opinion | Matches | Transfers | Takeover | Rumours | Podcast: https://t.co/r0ijJHj5Ew,Newcastle upon Tyne,143584,274,178418,http://pbs.twimg.com/profile_images/1567944157913563138/RWEqjlBM_normal.jpg
62,Thu Sep 22 13:02:00 +0000 2022,1572934236562247680,Football Tweet ⚽,"He broke the world record transfer fee twice at the age of 21. 

At the age of 23, he had already scored more than… https://t.co/QECbdOslgM",Your home of football discussion.,team@thesocialsup.com,727661,653,125409,http://pbs.twimg.com/profile_images/1415241922319376386/6avitLxr_normal.jpg
63,Thu Sep 22 12:22:18 +0000 2022,1572924246623502336,Mirror Football,"Steve McManaman has told Liverpool fans they must realise the club ""can't spend silly money on a player"" ⬇️

https://t.co/mmJpLoajLy","Catch all of the constantly happening football here. It's all here and it's all football, always. https://t.co/lzr5nqU3iJ","London, UK",738161,927,593714,http://pbs.twimg.com/profile_images/1420402483285970946/qSrAAm3i_normal.png
64,Thu Sep 22 12:11:00 +0000 2022,1572921401480073216,Shields Gazette,"#NUFC have a real talent on their hands✨

https://t.co/2ujlyRdH3i","News, sport & lifestyle from South Tyneside and the North East. Daily newspaper Monday - Saturday and 24/7 website. Find us on Facebook: https://t.co/YjvVZRbQVY",South Tyneside,16328,715,87026,http://pbs.twimg.com/profile_images/1572508209608376321/iMeJTtSt_normal.jpg
65,Thu Sep 22 11:45:38 +0000 2022,1572915016818466816,Mouth of the Tyne - Shields Gazette,"#NUFC have a real talent on their hands✨

https://t.co/C2nxO58G3w",🎙️A weekly Newcastle United podcast brought to you by the @shieldsgazette ⚽,Tyneside,3505,27,18975,http://pbs.twimg.com/profile_images/1253589242216943616/k-Lq0dLA_normal.jpg
66,Thu Sep 22 10:33:12 +0000 2022,1572896791573544960,Clan Whelan,Man City: Kalvin Phillips facing potential World Cup heartbreak - The Transfer Tavern || https://t.co/5g2xf1Cr60 ||… https://t.co/5hshKpXhvw,"Whelans in the news, by a Whelan. A product of boredom from @ryanjwhelan",,141,419,37069,http://pbs.twimg.com/profile_images/1253060722684235783/pKm2HTgY_normal.jpg
67,Thu Sep 22 10:04:00 +0000 2022,1572889440493735936,Billy,@fodenHalaand @City_Xtra @mcityvibe Jack grealish is a player that Man City signed for £100m and many consider to b… https://t.co/prbK5AO9w7,,,3,52,667,http://pbs.twimg.com/profile_images/1565274507790766082/A5_iz1GS_normal.jpg
68,Thu Sep 22 10:00:03 +0000 2022,1572888447043440643,Chelsea FC News,"Willian reveals the one #ChelseaFC player Todd Boehly was right to keep amid transfer uncertainty 👀

https://t.co/Z4uMOHUP0o","All the latest Chelsea news, rumours and opinion from @Football_LDN. Like us on Facebook for more: https://t.co/BMoCoDImls…","London, England",276503,770,153323,http://pbs.twimg.com/profile_images/1298603485823479809/yjHKQDPi_normal.jpg
69,Thu Sep 22 09:54:16 +0000 2022,1572886994530754560,MUF18,"Get this tosser on the transfer list and out in Jan

Absolute flop of a player who has become a literal joke in foo… https://t.co/h3oujDcRNu","Earth is the insane asylum for the universe. I'm insane. Rather, the matter of my sanity is differential when compared to that of others. 2nd gen #muhajir",The Upside Down,121,434,61144,http://pbs.twimg.com/profile_images/1548214059274625026/S2_sqTE7_normal.jpg
70,Thu Sep 22 08:17:35 +0000 2022,1572862660034560000,#KTBFFH,Willian reveals the one Chelsea player Todd Boehly was right to keep amid transfer uncertainty: https://t.co/lgUWNr355S,Available on Android (https://t.co/DFNVJmJVmv) and iOS (https://t.co/M3b3Y84pqU),Stamford Bridge,796,279,99849,http://pbs.twimg.com/profile_images/1154007934608773121/7IKYqLiZ_normal.png
71,Thu Sep 22 07:45:00 +0000 2022,1572854460547825665,Arsenal FC News,"Not a bad player to be compared with😮
#afc

https://t.co/wWb9rj9IVg","All the latest Arsenal news, analysis and opinion from @Football_LDN. Like us on Facebook for more: https://t.co/gQLfMrPM7S…","London, England",120390,172,97959,http://pbs.twimg.com/profile_images/1298603173557542912/2kqRG8Uq_normal.jpg
72,Thu Sep 22 07:39:42 +0000 2022,1572853125803036672,Senhor Dos Palpites,"Yet another Brazilian player open to Arsenal transfer, Tottenham held talks - HITC - Football, Gaming, Movies, TV,… https://t.co/kQyofiD8HG",Apostas diárias de um dos maiores apostadores esportivos do Brasil! Em uma nova conta e fazendo apenas apostas com múltiplas de 2 ou mais times.,Brasil,58,68,550,http://pbs.twimg.com/profile_images/1466392788149415948/kDuNDJMa_normal.jpg
73,Thu Sep 22 07:33:03 +0000 2022,1572851452489641986,Chelsea FC News,"Willian reveals the one #ChelseaFC player Todd Boehly was right to keep amid transfer uncertainty 👀

https://t.co/Z4uMOHVmPW","All the latest Chelsea news, rumours and opinion from @Football_LDN. Like us on Facebook for more: https://t.co/BMoCoDImls…","London, England",276503,770,153323,http://pbs.twimg.com/profile_images/1298603485823479809/yjHKQDPi_normal.jpg
74,Thu Sep 22 07:32:59 +0000 2022,1572851435980595200,football.london,"Willian reveals the one #ChelseaFC player Todd Boehly was right to keep amid transfer uncertainty 👀

https://t.co/EgBxlHstky",Comprehensive coverage of every football club in London.,"London, England",55609,288,110015,http://pbs.twimg.com/profile_images/1298602808661487617/kdW_xiBg_normal.jpg
75,Thu Sep 22 05:25:12 +0000 2022,1572819277727629312,Jah Son,"@Transfer__HQ May good Lord continue bless you,  all the time best player you don't have class in football history… https://t.co/jrmzaw9zbj",,,4,29,32,http://pbs.twimg.com/profile_images/1466067840906276864/Fb6n6Ycl_normal.jpg
76,Thu Sep 22 04:06:00 +0000 2022,1572799347095261184,Mouth of the Tyne - Shields Gazette,"💰A breakdown of #NUFC's current squad value. 

Several players have seen big increases in 2022. 

https://t.co/hhooiPCkjM",🎙️A weekly Newcastle United podcast brought to you by the @shieldsgazette ⚽,Tyneside,3505,27,18975,http://pbs.twimg.com/profile_images/1253589242216943616/k-Lq0dLA_normal.jpg
77,Thu Sep 22 03:21:31 +0000 2022,1572788154188574721,Africa,"@medo_paul @keanan_moodley @HarryMaguire93 @England Rest mate, who’s never played football, Some players are just l… https://t.co/f9SJTMz2xu","If your parents count on you, don't play the same game with those who count on their parents!!! Africa to the World 🌍",Earth,262,815,6780,http://pbs.twimg.com/profile_images/1477306530840158209/CYtlyZyi_normal.jpg
78,Wed Sep 21 22:09:04 +0000 2022,1572709522883616769,Joseph Hoyt,New feature | The SMU football roster became uniquely vulnerable to start this offseason: in the transfer portal er… https://t.co/9QbbgNlFcB,"Sports reporter for @dallasnews, covering colleges, SMU and the Texas Rangers | @DailyEmerald and @SerraSanMateo alum | Story idea? joseph.hoyt@dallasnews.com","Dallas, TX",12052,1985,82713,http://pbs.twimg.com/profile_images/1477462518486417413/0JdlVR0a_normal.jpg
79,Wed Sep 21 21:45:37 +0000 2022,1572703622072512512,Sportskeeda Football,Paris Saint-Germain (PSG) are firmly in the driving seat in the Ligue 1 title race. https://t.co/hJk3MHkfwx,Sportskeeda - For the hardcore sports fan. Follow us for all the latest football updates!,,12319,147,25344,http://pbs.twimg.com/profile_images/1481911869606866949/Cz4Iy774_normal.jpg
80,Wed Sep 21 20:43:40 +0000 2022,1572688031571931136,Tiffanee Howlbert 🐺🌹,Everybody hates the transfer portal until they get a player from the transfer portal. Maybe it’s not up to you to j… https://t.co/y5qyRxrEKL,Utah Jazz #TakeNote | Utah Utes #GoUtes | Politically homeless | Dual citizen 🇺🇸🇨🇭| Rudy Gobert wished me happy birthday once 🤗 | IG: tiffaneedawn,,5105,1212,34205,http://pbs.twimg.com/profile_images/1568664440018718720/SVH_MNgt_normal.jpg
81,Wed Sep 21 20:33:28 +0000 2022,1572685466591236109,Recite Social,@JacobsBen Your tweet was quoted in an article by Sportskeeda https://t.co/IeLRxtRRrk,I am a bot that lets you know when your tweets are quoted in news articles. Follow to get articles in your timeline that quoted accounts you follow.,,23330,0,2100599,http://pbs.twimg.com/profile_images/912843066007986176/rtVKCTiv_normal.jpg
82,Wed Sep 21 20:33:26 +0000 2022,1572685457355575296,Recite Social,@RoyNemer Your tweet was quoted in an article by Sportskeeda https://t.co/IeLRxtSpgS,I am a bot that lets you know when your tweets are quoted in news articles. Follow to get articles in your timeline that quoted accounts you follow.,,23330,0,2100599,http://pbs.twimg.com/profile_images/912843066007986176/rtVKCTiv_normal.jpg
83,Wed Sep 21 19:55:12 +0000 2022,1572675832421953541,Cunning Foxes Sports,PSG Transfer News Roundup: Former player gives verdict on Lionel Messi's World Cup chances; Parisians to initiate c… https://t.co/tpkVdPww8g,"Brought to you by @cunningfoxes

We are the #TheFoxPack and we own #TheFoxBank

We bring you upto date on all things in the sport world!",Metaverse,2521,4995,44685,http://pbs.twimg.com/profile_images/1514146316963696642/68YV3r-T_normal.jpg
84,Wed Sep 21 18:55:25 +0000 2022,1572660788288180226,Drew Brown,"Great Player and Teammate with a high football IQ. December Transfer https://t.co/Ofmbc3ClL8
@goramfootball… https://t.co/5DKE2IpWmj","Defensive Backs Coach, Fresno City College. In Football and in Life it’s Always about our Adversity Response!!","Fresno, CA",2756,4070,1150,http://pbs.twimg.com/profile_images/1496876129491177475/IB2xiFMg_normal.jpg
